"id","serie_name","amazon_link","author_id","pen_name","book_status","num_books","goodreads_link","image","currentBooks"
132147,"The Executioner's Song",NULL,"188563",NULL,"done",1,"https://www.goodreads.com/series/192405-the-executioner-s-song",NULL,"0"
132243,"All the Wrong Questions",NULL,"185677",NULL,"done",4,"https://www.goodreads.com/series/74246-all-the-wrong-questions",NULL,"2"
132663,"Freddy And The French Fries",NULL,"681859",NULL,"done",2,"https://www.goodreads.com/series/42522-freddy-and-the-french-fries",NULL,"2"
132817,"Le petit voleur d'ombres",NULL,"788596",NULL,"done",5,"https://www.goodreads.com/series/307403-le-petit-voleur-d-ombres",NULL,"0"
132841,"Wynette",NULL,"632262",NULL,"done",7,"https://www.goodreads.com/series/53786-wynette-texas",NULL,"3"
133046,"Undead",NULL,"592665",NULL,"done",16,"https://www.goodreads.com/series/42999-undead",NULL,"1"
133333,"Stenträsktrilogin",NULL,"781190",NULL,"done",3,"https://www.goodreads.com/series/332994-stentr-sktrilogin",NULL,"0"
133353,"Finnegans Wake",NULL,"354839",NULL,"done",6,"https://www.goodreads.com/series/367843-finnegans-wake",NULL,"0"
133666,"The Rat",NULL,"636816",NULL,"done",4,"https://www.goodreads.com/series/56960-the-rat",NULL,"4"
133979,"The Brothers Karamazov",NULL,"175764",NULL,"done",3,"https://www.goodreads.com/series/138397-the-brothers-karamazov",NULL,"3"
134333,"Naniwa Detective Boys",NULL,"593017",NULL,"done",2,"https://www.goodreads.com/series/117260-naniwa-detective-boys",NULL,"0"
134359,"Saturday Night",NULL,"229132",NULL,"done",4,"https://www.goodreads.com/series/110206-saturday-night",NULL,"4"
134475,"Fractalverse",NULL,"929145",NULL,"done",1,"https://www.goodreads.com/series/329345-fractalverse",NULL,"0"
134585,"Early Spring",NULL,"496164",NULL,"done",2,"https://www.goodreads.com/series/40724-early-spring",NULL,"2"
134946,"Hook",NULL,"731344",NULL,"done",3,"https://www.goodreads.com/series/347880-hook-line-and-sinker-trilogy",NULL,"3"
135208,"Lewis Barnavelt",NULL,"489085",NULL,"done",12,"https://www.goodreads.com/series/50723-lewis-barnavelt",NULL,"5"
135214,"I figli dell'aria",NULL,"385875",NULL,"done",2,"https://www.goodreads.com/series/62580-i-figli-dell-aria",NULL,"0"
135370,"The Secret Circle",NULL,"972098",NULL,"done",6,"https://www.goodreads.com/series/41928-the-secret-circle",NULL,"6"
135448,"Contos",NULL,"928472",NULL,"done",3,"https://www.goodreads.com/series/112192-contos",NULL,"0"
136061,"Imajica",NULL,"577281",NULL,"done",2,"https://www.goodreads.com/series/54108-imajica",NULL,"1"
136435,"Wyoming Stories",NULL,"410910",NULL,"done",3,"https://www.goodreads.com/series/54286-wyoming-stories",NULL,"2"
136476,"Cracked Classics",NULL,"402920",NULL,"done",6,"https://www.goodreads.com/series/52610-cracked-classics",NULL,"1"
137011,"Women of Genesis",NULL,"185304",NULL,"done",5,"https://www.goodreads.com/series/53866-women-of-genesis",NULL,"2"
137565,"Rich and Jade",NULL,"550229",NULL,"done",4,"https://www.goodreads.com/series/94343-rich-and-jade",NULL,"4"
137797,"Duke de Richleau",NULL,"267170",NULL,"done",11,"https://www.goodreads.com/series/44506-duke-de-richleau",NULL,"9"
138860,"William Warwick",NULL,"471662",NULL,"done",7,"https://www.goodreads.com/series/259121-william-warwick",NULL,"7"
139286,"Horsemen Trilogy",NULL,"579591",NULL,"done",3,"https://www.goodreads.com/series/42862-horsemen-trilogy",NULL,"3"
139455,"Geodyssey",NULL,"725072",NULL,"done",5,"https://www.goodreads.com/series/40497-geodyssey",NULL,"5"
140077,"Orsinia",NULL,"937912",NULL,"done",2,"https://www.goodreads.com/series/189265-orsinia",NULL,"0"
140170,"The Persimmon Tree",NULL,"460662",NULL,"done",2,"https://www.goodreads.com/series/118218-the-persimmon-tree",NULL,"2"
140649,"Diamond Brothers",NULL,"614685",NULL,"done",8,"https://www.goodreads.com/series/43614-diamond-brothers",NULL,"7"
141124,"The Metal Maiden Series",NULL,"725072",NULL,"done",4,"https://www.goodreads.com/series/101302-the-metal-maiden-series",NULL,"4"
141641,"Hainish Cycle",NULL,"937912",NULL,"done",9,"https://www.goodreads.com/series/49359-hainish-cycle",NULL,"0"
141678,"Doctor Fate",NULL,"962320",NULL,"done",1,"https://www.goodreads.com/series/268437-doctor-fate-2002",NULL,"0"
141863,"Promethean Age",NULL,"815208",NULL,"done",5,"https://www.goodreads.com/series/41483-promethean-age",NULL,"3"
142070,"Ghost Buddy",NULL,"683349",NULL,"done",4,"https://www.goodreads.com/series/118659-ghost-buddy",NULL,"4"
142163,"White Sand",NULL,"123337",NULL,"done",3,"https://www.goodreads.com/series/173736-white-sand",NULL,"0"
142448,"Eight Worlds",NULL,"593821",NULL,"done",4,"https://www.goodreads.com/series/130295-eight-worlds",NULL,"2"
142609,"The Twilight Zone",NULL,"521189",NULL,"done",2,"https://www.goodreads.com/series/298264-the-twilight-zone-scripts",NULL,"0"
143306,"The Cat in the Hat",NULL,"988385",NULL,"done",2,"https://www.goodreads.com/series/257495-the-cat-in-the-hat",NULL,"2"
143312,"Enchanter's Child",NULL,"113421",NULL,"done",2,"https://www.goodreads.com/series/269898-enchanter-s-child",NULL,"2"
